PC1,PC2
0.7796465654883586,-1.3613252829872413
2.2966993961356024,-1.6121587555983368
3.5414532470357023,-1.7711956483814697
-1.3824557180541959,-0.3877535078870669
-2.3441695803837423,-0.5168427229663489
-3.1283945885893756,-0.4988202398976324
-3.4120318817617306,-0.515278073283322
-3.540438529540073,-0.498215234665439
-3.2905604782580062,-0.513984461287083
0.46336741403417314,-1.1561457733377571
2.2269742109453916,-1.0212288858053602
0.7539418968195604,-0.7821691167987802
-0.11313286460202783,-0.6050506115682664
-0.3350074777809014,-0.514610983868553
-0.6410679121336428,-0.7104250432733311
-0.8179232384254097,-0.706412879186719
-0.7318839206969457,-0.842052076913577
1.711690853041511,-0.959367489835297
2.9126616750359267,-1.3947226288730137
1.2902398876984869,-0.9872088728437964
0.8746348577564947,-1.0445932690697612
0.34635348541611594,-0.9564354201970332
0.4051477369496703,-0.8847497799755959
0.02646021594470109,-0.8114227474018576
-0.0663241110740127,-1.138241328754125
1.8562925975483757,-1.450548489125543
2.76286361777247,-1.3859973147020779
1.3961383395957352,-0.7890713129471724
0.06484738053171353,0.7588129597488698
0.06650670373618303,0.8562622548906111
-0.5442385106643097,0.6526996888775627
-0.6323873420149979,0.6959592065323834
0.03407112348585486,1.1429018338339971
0.5577711533148075,2.8332136920027593
0.5946724592580028,5.899982120122044
0.6381370211505168,6.0952467643235995
0.7010087403094855,6.669982413896579
0.8123221971407434,6.253836450379326
1.196443842184513,5.439044636787582
1.001383512026057,3.1677442974280408
1.4904059837868824,1.7168540944691995
1.3104511034421065,2.219156349729733
1.091435524352487,2.1876055132431493
-1.8598029883393163,0.816423975797776
-3.3615724505971705,0.2606221352743875
-4.710050936856952,-0.05725082615086655
-4.950266479845198,-0.1441593413360421
-5.050027428746964,-0.12740587383706625
-4.273142004487992,-0.30102100449254976
-0.10439183484986829,-0.9133459005485224
1.7818333767584082,-1.0566081502181182
-0.2390283256795692,-0.4878205558825968
-2.119350018603729,-0.12036233947653066
-2.841098883052699,-0.11048214370276203
-2.961492656178194,-0.09969452496825248
-3.1153198539365192,-0.05858151069852248
-2.758039974202465,-0.3361951741999529
1.331160993549349,-1.062756782522199
3.135937162832776,-1.3840276349376304
1.57967852891317,-1.0125154655541113
0.3359593875585194,-0.6937937378961951
-0.2923172242213969,-0.71401603047771
-0.5802059559900924,-0.9249842170844782
-0.9580246951417813,-0.896783996149677
-1.0432970191105921,-0.9816260026432726
1.457414616241408,-1.292432057325295
2.9169233265747967,-1.2040610432433492
1.36052724138774,-0.9678691787672513
0.18043637831405407,-0.7325414956579016
0.18982577445140103,-0.9155276900477359
0.24005565556846187,-0.40971288172590736
0.0423875750496455,-0.3910640349368256
0.48089599190977494,-0.5459417336037319
2.825671116479714,-0.5498900834147488
4.388408057786243,-0.46630359049087466
2.1170704921011616,0.06674049619078005
1.3552034006346427,1.3953046274491585
1.1248967863835189,1.2372208129916737
1.2161775160784047,1.2236539464446123
1.5653795148579936,1.0836296230213391
1.758981360038571,0.03838168707859126
4.256904076414831,-0.7438309782690059
6.052051016360061,-0.9459998445963925
-2.0097017866834483,0.7263835918967735
-3.171740657389741,0.14002460306966824
-3.6432109736027245,-0.2362283912399982
-3.709953252972404,-0.27773747686514144
-3.090825590723312,-0.14977799135578612
-2.869916111370501,-0.24792791834300168
0.5309698440676155,-0.23582736441691723
1.0681845902275366,0.12672801267736636
-0.40182751919462556,1.6563083806805319
-1.3244489081895452,-0.16523492903759254
-1.3880170015342983,-0.2563150534304635
-1.6360368659921867,-0.1259310206496
-1.9183584921072139,-0.22239724473263392
-1.710328430231044,-0.33571741417806544
1.1837721515663076,-0.8251397455978652
2.3050492129280955,-1.0916159838880937
0.8559921171374545,-0.7471376190297557
0.20953891617878745,-0.7552004055508424
-0.0812950004427391,-0.7518527081484392
-0.5355189075504618,-0.8597063743753156
-0.6914213799089148,-0.9727886968198847
-0.9950471533493663,-0.8874370525664101
1.4044077533840262,-1.1451944416806492
2.6041986598414724,-1.16239987287355
1.5701854529793084,-0.8928481303380817
0.6835446481790584,-0.6586379595307735
0.8015775547703616,0.20133994120519383
1.0149117869911017,0.3805667771435181
0.8721746073233448,0.20099206905292416
0.6058381141913037,-0.36971410449763126
2.431743075908809,-0.6543157828435173
3.647169565503536,1.0074985561995808
2.4898853289236884,0.9782115505038638
1.1922865624325008,4.935047138197761
0.924744802717361,4.603444837701816
0.5804840609651712,4.791078773887496
0.4959440321594484,1.8673245612833838
0.6092993287611799,1.3261758589412498
1.4220698198514816,0.3567525756133696
2.706627968891456,-0.6722957656556635
-2.3050573016175533,0.04810514853890488
-3.574816802944271,-0.20766407386436456
-4.258160829243945,-0.18360010736029309
-4.555173082610134,-0.12005200427688854
-3.894946389319521,-0.129532195203896
-3.598792561251533,-0.17802730379377715
0.27313433484030636,-0.5672553773878073
1.0902644267400188,-0.38373286964267767
-0.8650265324269873,1.2498351340086238
-1.6721639378646265,-0.036916203454514816
-1.7213163569500687,-0.15797978762605744
-2.015246917207146,-0.09634882673277435
-2.3548293530270787,-0.17727261271804753
-1.9735627556937503,-0.26594018908265704
0.9328211743072942,-0.9592525205783697
2.138070324261222,-1.1459099623571127
0.4614983052042203,-0.655764085828202
-0.2397079221018842,-0.6626628547187724
-0.3164310813094449,-0.6255634220492116
-0.9161823894735852,-0.8579908302022197
-1.386452727413258,-0.9421155992211786
-1.0691141811367266,-0.793942132083926
1.1081264112152776,-0.9744018404532591
2.631965085378384,-1.2418741202378116
1.4651272842263214,-1.1301649118934187
0.5264394694280224,-0.8423704604600807
0.45195582140835766,0.023895859518524222
0.605603386536508,0.7203045893589752
0.25115657200927965,0.3797866508187218
0.17155407798764244,-0.2376826509218126
2.1299001453088846,-0.6446636954435796
3.285660499195733,0.764358232184551
2.2395524535023412,0.6029678281832569
0.913726735022292,1.2265431926636492
0.4784905365711524,1.6100479195196618
0.6560825822935787,4.666989572027705
0.5494825627648005,1.5364637215044008
0.8184050079981069,1.1602330863432644
1.4849518145344645,0.0809490643105081
2.6754920299616014,-0.7972072204953188
-2.0598280859629416,0.8083911097963927
-3.0949403221792124,0.20178444330077258
-3.506428509504543,-0.18525036541061266
-3.581582963762203,-0.2414472956760489
-3.020568064921463,-0.12236668495966725
-2.796700662674599,-0.21074294878841002
0.4581819639347803,-0.232262802589306
0.7854489950374152,0.3821588683444326
-0.1840010692612237,3.7567473531195446
-1.099565631421225,-0.12344039484712856
-1.2767077000543472,-0.24844400703647784
-1.504569004214756,-0.12614900968421644
-1.7168000738373297,-0.20366565734356976
-1.5152494250253203,-0.28021471834968464
1.180763161513985,-0.8310751128428958
2.103817318671078,-0.9768713670363954
0.7977819601390914,-0.6125036882078868
0.22856185731192438,-0.6758820979659628
-0.011018172079399632,-0.7012189820141318
-0.41338601955788556,-0.8476308249714659
-0.7270269995138399,-0.9173161090859636
-0.7699502062279203,-0.8217540951770983
1.3759897323758419,-1.100284331752025
2.4144096593487863,-1.1924390777034364
1.5333941886689995,-0.9424798202185188
0.8486013594340099,-0.6929040663022707
0.870889170037395,-0.06464712058879132
1.0688461753923975,0.4410375223868699
0.876381551680627,0.057498720163646384
0.7152049926866739,-0.3965471261707223
2.172283686960302,-0.6448558185977944
3.5158938192823572,0.8664633489959592
2.415854259651896,0.8778630975992725
1.5175473109802953,2.2796549940144906
1.2234542380258555,2.157531635836341
0.9268986486833435,3.682515584434314
0.9846137812484688,1.6369566544707146
1.0589963960790272,0.9476596881817573
2.0397698646445077,-0.044320634300773036
3.4402147936709357,-1.0615889290192055
-2.368028141277547,-0.39521489838834634
-3.3218503354824587,-0.44031456294358196
-3.8274972279609245,-0.23869077513971287
-4.017554943388071,-0.2132674453661415
-3.3917366918933847,-0.13422899960186038
-3.2070747664560066,-0.2282253613033252
0.35624728297989106,-0.4023324644866627
0.9651782693349543,-0.06623170795630014
-0.429861239749975,3.213230488762558
-1.3546170841903404,-0.09203222505543503
-1.422743021336683,-0.2479763840963348
-1.6609846918453492,-0.11670007138982975
-2.01691556374841,-0.21909935067604105
-1.6759952785891103,-0.29102907589360905
1.0251852062942441,-0.9097433924319508
2.155472169982481,-1.08960110235552
0.7841364494454038,-0.7235498205146897
0.1962765195592758,-0.7411258404184994
-0.029991690140299426,-0.7360995568834892
-0.467431710458402,-0.9045725598404987
-0.8501981130807471,-0.9854971210911752
-0.7852311463116275,-0.8502231960329114
1.2521399994674105,-1.0401325517532836
2.5198753567032433,-1.2400345774461072
1.6255552333207786,-1.0732317270615075
0.7907570774227553,-0.7923395010987536
0.7052355757490831,-0.0601186548256342
0.9643338763441582,0.5608180157418156
0.6954678767111651,0.21201863664095677
0.531271504035083,-0.2880768105931319
2.1432844402006053,-0.61512572228006
3.4196430693833944,0.8028494283598437
2.4689839383520726,0.7117704326865718
1.2306183144975873,1.4089113671646445
0.8094577960884455,1.5948763560540329
0.7551485121982658,4.1362084735747295
0.7354084999420133,1.6552090946217268
0.9273780837207992,1.1225306386060432
1.722700495583611,0.07508018493277399
3.066491375594979,-1.0049329115386718
-2.7484889155212233,-0.21457299950956907
-4.108222223217763,-0.18930323546337569
-4.121633300421773,-0.04941991630108743
-4.658814739223335,-0.18494434703642523
-3.5573002252089703,-0.03084631752675693
-3.3906094021871565,-0.22571222176542569
0.03454257019659122,-0.11722924746688403
1.1344595693431527,-0.07363918507112305
-0.9202898884124195,-0.09044676378371158
-2.312918634108541,-0.04337402985053195
-2.262435045375266,-0.08539452424533478
-2.3365698755452198,-0.07990600336493497
-2.7420010565825006,-0.12409984748233065
-2.2531435042221113,-0.15293462340488514
0.7672166766283443,-0.783987527454544
2.0901422899354447,-0.9610589244082145
0.27018340448394434,-0.6707234055666143
-1.0739094285039115,-0.3871270131477298
-1.2486148854358727,-0.34880755518968276
-1.850856920950829,-0.6434319824206108
-1.9333699880226163,-0.4752335322668388
-2.1807346401186654,-0.6397527570458106
1.0649892383821054,-1.120368742537451
2.649278624590665,-0.8687490402100154
0.9871213193296009,-0.9568474715604613
0.20836624690113179,-0.08093344858237424
0.4157674094047271,0.8994412725108955
0.44465191080179306,0.8721589285589586
0.341812623985137,0.7239751782101301
-0.039395929568991114,-0.22115434372308357
2.4850152787463906,-0.6334293832904403
3.124568946476941,1.187155736875423
2.0702456470346116,3.318309164799108
-0.30328463709822623,2.2776869734531644
-0.22163995750769355,2.2529843481028844
-0.2096077224441219,5.843003588387794
-0.2947632374974035,2.155827207466369
-0.8540458676778055,1.9439828693447951
0.007784012304071385,1.4029671976733356
0.2674795617017992,0.5926090003801482
-2.4555912844466397,0.15389924425665108
-4.0081691526731165,-0.14435488764457197
-5.1065009991195565,-0.3862006571331992
-4.8460198919642234,-0.4384271693085805
-4.801128119177878,-0.4025571402841722
-3.9885171475906827,-0.4134574971036028
-0.02337815644931755,-0.7802769603148675
1.1311191437191055,-0.40543968152674886
-0.5315696259867029,-0.007361243820940785
-2.1179829776852936,-0.27377563096920937
-2.3423746891594845,-0.3352336821981198
-2.7675479077372547,-0.3215545377283629
-2.8398921001682225,-0.3110957746540316
-2.6059883848106673,-0.501183841830772
1.0612464094927716,-0.8830418175619291
2.5243347959945,-1.1792471080813098
0.3753254829344591,-0.387018567458273
-1.0110177560949578,-0.3493162350405105
-1.3462684607416806,-0.39571346395003815
-1.3897353471537277,-0.6978759926467164
-1.9990707597892186,-0.5228308850466036
-1.8453501776332424,-0.7481000131425573
1.3825575000980932,-1.1724716626445884
2.840370491870855,-1.325354240639276
1.0654980537001737,-1.068049294194501
0.44483487821183915,-0.8827740120268923
0.02287548920437459,-0.6814696192038991
0.2670586746701258,0.4490498405991859
-0.0793056728674522,0.00914546050228258
0.6726099593278181,-0.5451133747417044
2.4474721452300257,-0.8494946432551758
4.149526552766736,-0.4486769588924897
2.50957938303034,-0.050687232116219415
1.662883935852607,0.8131392438432742
1.6279496507104707,0.7650707953073084
1.5374724598487155,1.0893068239375434
1.5745744616392863,1.1456129260471324
1.5924142297929782,-0.5654200242717111
4.573558367350687,-0.7436577621968542
5.426887388643771,-1.4024794968250054
-2.771651840413215,0.2209735418224669
-4.380709020646444,-0.17619447908121413
-5.258099079701058,-0.4627677960933875
-5.089170606741079,-0.4686843294899747
-4.629718253564971,-0.45582056423545253
-3.869681495003193,-0.3680498850640217
0.24826815236979655,-0.5547020410951311
1.2315041071838007,0.09169023852002824
-0.5272909772448628,0.07291631837734232
-2.205135926313349,-0.2721326156609273
-2.477463816183179,-0.39912148026392913
-2.7134181353676774,-0.4421568562179232
-2.90001305048569,-0.39259213258057524
-2.5616293436352753,-0.4578311869689031
1.322245934040953,-0.8938966663037492
2.617868359691353,-1.0251366996869964
0.03746298867087729,-0.35605744042921456
-1.7742409962017494,-0.23183641187434603
-1.7171667343736572,-0.5534356822401971
-2.146637830665058,-0.3764673714816661
-2.7588646082696915,-0.30587292373606734
-2.0973182507386485,-0.5276063570125371
1.6282838737804808,-1.1732471536102973
2.810864822216103,-1.3809873260275347
0.4030382319701418,-0.709790568206658
0.3302251999099041,-0.598632420583915
-0.04380334821670777,-0.5735859756715619
0.23120565754110683,0.16984489495846838
-0.43580580146481657,-0.13781450131954054
0.4197173950903907,-0.530762304476917
2.658801590460061,-0.7770775364233317
3.977503219037688,0.24179997641084813
1.920204188439778,0.41633304990892694
1.3677382298898417,1.0228885233038154
1.4531106808382672,1.0774714445027693
1.3666040383158093,1.1532898335349135
1.466566964095196,1.0927283622097808
1.262065858139005,-0.41154517080718644
3.7913168243820876,-0.9705762152130878
4.54973272064513,-1.2421707367320818
